Date (UTC),Timestamp (UTC),<1.0%,1.0–1.5%,1.5–2.0%,2.0–2.5%,2.5–3.0%,3.0–3.5%,≥3.5%
01-05-2026 23:00,1767654000,0.0695,0.15,0.185,0.185,0.195,0.12,0.12
01-06-2026 00:00,1767657600,0.0695,0.15,0.185,0.185,0.185,0.12,0.12
01-06-2026 01:00,1767661200,0.0695,0.15,0.185,0.185,0.2,0.12,0.12
01-06-2026 02:00,1767664800,0.0695,0.15,0.185,0.185,0.19,0.12,0.12
01-06-2026 03:00,1767668400,0.0695,0.15,0.185,0.185,0.195,0.12,0.12
01-06-2026 04:00,1767672000,0.0695,0.15,0.185,0.185,0.2,0.12,0.12
01-06-2026 05:00,1767675600,0.0695,0.15,0.185,0.185,0.225,0.12,0.12
01-06-2026 06:00,1767679200,0.0695,0.15,0.185,0.185,0.215,0.12,0.12
01-06-2026 07:00,1767682800,0.0695,0.15,0.185,0.185,0.2,0.12,0.12
01-06-2026 08:00,1767686400,0.0695,0.15,0.185,0.185,0.195,0.12,0.12
01-06-2026 09:00,1767690000,0.0695,0.155,0.185,0.185,0.2,0.12,0.12
01-06-2026 10:00,1767693600,0.0695,0.155,0.185,0.185,0.205,0.12,0.12
01-06-2026 11:00,1767697200,0.0745,0.155,0.185,0.185,0.23,0.12,0.12
01-06-2026 12:00,1767700800,0.074,0.155,0.185,0.18,0.235,0.12,0.12
01-06-2026 13:00,1767704400,0.073,0.155,0.185,0.18,0.22,0.12,0.12
01-06-2026 14:00,1767708000,0.073,0.155,0.185,0.185,0.25,0.12,0.12
01-06-2026 15:00,1767711600,0.074,0.155,0.19,0.185,0.25,0.125,0.12
01-06-2026 16:00,1767715200,0.073,0.155,0.185,0.185,0.23,0.12,0.12
01-06-2026 17:00,1767718800,0.073,0.15,0.185,0.19,0.225,0.12,0.12
01-06-2026 18:00,1767722400,0.074,0.145,0.185,0.19,0.22,0.12,0.12
01-06-2026 19:00,1767726000,0.0715,0.145,0.185,0.19,0.225,0.12,0.12
01-06-2026 20:00,1767729600,0.0735,0.15,0.185,0.19,0.205,0.12,0.12
01-06-2026 21:00,1767733200,0.0725,0.145,0.185,0.19,0.23,0.12,0.12
01-06-2026 22:00,1767736800,0.068,0.15,0.185,0.19,0.215,0.12,0.12
01-06-2026 23:00,1767740400,0.0705,0.15,0.185,0.19,0.225,0.12,0.12
01-07-2026 00:00,1767744000,0.07,0.155,0.185,0.195,0.3,0.12,0.12
01-07-2026 01:00,1767747600,0.0705,0.15,0.185,0.195,0.225,0.12,0.12
01-07-2026 02:00,1767751200,0.068,0.145,0.185,0.195,0.21,0.12,0.12
01-07-2026 03:00,1767754800,0.0645,0.145,0.185,0.195,0.22,0.12,0.12
01-07-2026 04:00,1767758400,0.07,0.145,0.185,0.195,0.22,0.12,0.12
01-07-2026 05:00,1767762000,0.0705,0.15,0.185,0.195,0.235,0.12,0.12
01-07-2026 06:00,1767765600,0.0695,0.15,0.185,0.195,0.225,0.12,0.12
01-07-2026 07:00,1767769200,0.068,0.15,0.185,0.195,0.225,0.12,0.12
01-07-2026 08:00,1767772800,0.068,0.15,0.185,0.195,0.215,0.12,0.12
01-07-2026 09:00,1767776400,0.0685,0.145,0.185,0.195,0.22,0.12,0.12
01-07-2026 10:00,1767780000,0.0685,0.15,0.185,0.195,0.225,0.12,0.12
01-07-2026 11:00,1767783600,0.0685,0.145,0.185,0.195,0.21,0.12,0.12
01-07-2026 12:00,1767787200,0.0685,0.145,0.185,0.195,0.22,0.12,0.12
01-07-2026 13:00,1767790800,0.0705,0.145,0.185,0.195,0.23,0.12,0.12
01-07-2026 14:00,1767794400,0.074,0.155,0.185,0.185,0.23,0.12,0.12
01-07-2026 15:00,1767798000,0.074,0.155,0.185,0.185,0.23,0.12,0.12
01-07-2026 16:00,1767801600,0.074,0.155,0.185,0.185,0.23,0.12,0.12
01-07-2026 17:00,1767805200,0.0745,0.15,0.18,0.19,0.225,0.12,0.12
01-07-2026 18:00,1767808800,0.074,0.145,0.185,0.185,0.225,0.12,0.12
01-07-2026 19:00,1767812400,0.0745,0.15,0.185,0.185,0.225,0.12,0.12
01-07-2026 20:00,1767816000,0.074,0.15,0.18,0.19,0.225,0.12,0.12
01-07-2026 21:00,1767819600,0.074,0.155,0.185,0.185,0.225,0.12,0.12
01-07-2026 22:00,1767823200,0.0745,0.15,0.175,0.185,0.225,0.12,0.12
01-07-2026 23:00,1767826800,0.074,0.15,0.175,0.185,0.225,0.12,0.12
01-08-2026 00:00,1767830400,0.075,0.15,0.175,0.185,0.225,0.12,0.12
01-08-2026 01:00,1767834000,0.074,0.155,0.175,0.185,0.225,0.12,0.12
01-08-2026 02:00,1767837600,0.074,0.155,0.175,0.185,0.225,0.12,0.12
01-08-2026 03:00,1767841200,0.075,0.15,0.175,0.185,0.225,0.12,0.12
01-08-2026 04:00,1767844800,0.075,0.155,0.175,0.185,0.225,0.12,0.12
01-08-2026 05:00,1767848400,0.074,0.15,0.17,0.19,0.23,0.125,0.125
01-08-2026 06:00,1767852000,0.074,0.15,0.17,0.185,0.225,0.12,0.12
01-08-2026 07:00,1767855600,0.0745,0.15,0.17,0.185,0.225,0.12,0.12
01-08-2026 08:00,1767859200,0.074,0.15,0.17,0.185,0.225,0.12,0.12
01-08-2026 09:00,1767862800,0.074,0.15,0.17,0.185,0.225,0.12,0.12
01-08-2026 10:00,1767866400,0.0745,0.15,0.17,0.19,0.225,0.125,0.125
01-08-2026 11:00,1767870000,0.074,0.15,0.17,0.19,0.23,0.125,0.125
01-08-2026 12:00,1767873600,0.074,0.15,0.175,0.185,0.225,0.12,0.12
01-08-2026 13:00,1767877200,0.0745,0.15,0.17,0.185,0.225,0.12,0.12
01-08-2026 14:00,1767880800,0.0715,0.15,0.175,0.185,0.22,0.12,0.12
01-08-2026 15:00,1767884400,0.071,0.15,0.175,0.185,0.225,0.12,0.12
01-08-2026 16:00,1767888000,0.0615,0.15,0.17,0.185,0.225,0.12,0.125
01-08-2026 17:00,1767891600,0.0715,0.15,0.17,0.185,0.225,0.12,0.12
01-08-2026 18:00,1767895200,0.0655,0.15,0.17,0.185,0.225,0.12,0.12
01-08-2026 19:00,1767898800,0.0765,0.15,0.17,0.185,0.225,0.12,0.12
01-08-2026 20:00,1767902400,0.068,0.15,0.17,0.19,0.225,0.125,0.12
01-08-2026 21:00,1767906000,0.0725,0.15,0.17,0.185,0.225,0.125,0.12
01-08-2026 22:00,1767909600,0.074,0.15,0.17,0.185,0.225,0.125,0.125
01-08-2026 23:00,1767913200,0.074,0.15,0.17,0.185,0.225,0.125,0.12
01-09-2026 00:00,1767916800,0.0695,0.15,0.17,0.185,0.225,0.125,0.125
01-09-2026 01:00,1767920400,0.0745,0.15,0.17,0.185,0.225,0.125,0.12
01-09-2026 02:00,1767924000,0.072,0.155,0.17,0.185,0.225,0.125,0.12
01-09-2026 03:00,1767927600,0.0725,0.15,0.17,0.185,0.225,0.125,0.12
01-09-2026 04:00,1767931200,0.0655,0.155,0.17,0.185,0.225,0.125,0.125
01-09-2026 05:00,1767934800,0.075,0.155,0.17,0.185,0.225,0.125,0.12
01-09-2026 06:00,1767938400,0.067,0.155,0.17,0.185,0.225,0.125,0.12
01-09-2026 07:00,1767942000,0.062,0.15,0.17,0.185,0.225,0.125,0.12
01-09-2026 08:00,1767945600,0.0755,0.15,0.17,0.185,0.225,0.125,0.12
01-09-2026 09:00,1767949200,0.069,0.155,0.17,0.185,0.225,0.125,0.125
01-09-2026 10:00,1767952800,0.0725,0.155,0.17,0.185,0.225,0.125,0.12
01-09-2026 11:00,1767956400,0.0685,0.155,0.17,0.185,0.225,0.125,0.125
01-09-2026 12:00,1767960000,0.071,0.155,0.17,0.185,0.225,0.125,0.12
01-09-2026 13:00,1767963600,0.077,0.15,0.17,0.185,0.225,0.125,0.125
01-09-2026 14:00,1767967200,0.0705,0.155,0.17,0.185,0.225,0.125,0.12
01-09-2026 15:00,1767970800,0.0695,0.155,0.17,0.185,0.225,0.125,0.125
01-09-2026 16:00,1767974400,0.0725,0.15,0.17,0.185,0.225,0.125,0.12
01-09-2026 17:00,1767978000,0.072,0.15,0.17,0.185,0.225,0.125,0.135
01-09-2026 18:00,1767981600,0.072,0.15,0.17,0.185,0.225,0.125,0.135
01-09-2026 19:00,1767985200,0.072,0.15,0.17,0.185,0.225,0.125,0.135
01-09-2026 20:00,1767988800,0.072,0.155,0.17,0.185,0.225,0.125,0.135
01-09-2026 21:00,1767992400,0.072,0.15,0.17,0.185,0.225,0.125,0.135
01-09-2026 22:00,1767996000,0.072,0.15,0.17,0.185,0.225,0.125,0.135
01-09-2026 23:00,1767999600,0.072,0.15,0.17,0.185,0.225,0.125,0.135
01-10-2026 00:00,1768003200,0.072,0.155,0.17,0.185,0.225,0.125,0.135
01-10-2026 01:00,1768006800,0.072,0.15,0.17,0.185,0.225,0.125,0.135
01-10-2026 02:00,1768010400,0.0725,0.15,0.17,0.185,0.225,0.125,0.135
01-10-2026 03:00,1768014000,0.0725,0.15,0.17,0.185,0.225,0.125,0.135
01-10-2026 04:00,1768017600,0.074,0.155,0.17,0.185,0.225,0.125,0.135
01-10-2026 05:00,1768021200,0.0745,0.155,0.17,0.185,0.225,0.125,0.135
01-10-2026 06:00,1768024800,0.0745,0.15,0.17,0.185,0.225,0.125,0.135
01-10-2026 07:00,1768028400,0.074,0.15,0.17,0.185,0.225,0.125,0.135
01-10-2026 08:00,1768032000,0.074,0.15,0.17,0.185,0.225,0.125,0.135
01-10-2026 09:00,1768035600,0.0725,0.155,0.17,0.185,0.22,0.125,0.135
01-10-2026 10:00,1768039200,0.072,0.15,0.17,0.185,0.225,0.125,0.135
01-10-2026 11:00,1768042800,0.073,0.15,0.17,0.185,0.225,0.125,0.135
01-10-2026 12:00,1768046400,0.072,0.155,0.17,0.185,0.225,0.125,0.135
01-10-2026 13:00,1768050000,0.072,0.15,0.17,0.19,0.23,0.13,0.135
01-10-2026 14:00,1768053600,0.072,0.15,0.17,0.185,0.22,0.125,0.135
01-10-2026 15:00,1768057200,0.067,0.15,0.17,0.19,0.23,0.13,0.195
01-10-2026 16:00,1768060800,0.0665,0.15,0.17,0.19,0.225,0.13,0.185
01-10-2026 17:00,1768064400,0.0645,0.15,0.17,0.19,0.22,0.125,0.105
01-10-2026 18:00,1768068000,0.06,0.15,0.17,0.19,0.225,0.13,0.105
01-10-2026 19:00,1768071600,0.06,0.15,0.17,0.185,0.225,0.125,0.105
01-10-2026 20:00,1768075200,0.0605,0.15,0.17,0.19,0.215,0.13,0.105
01-10-2026 21:00,1768078800,0.06,0.15,0.17,0.19,0.21,0.125,0.105
01-10-2026 22:00,1768082400,0.06,0.15,0.17,0.185,0.225,0.125,0.165
01-10-2026 23:00,1768086000,0.06,0.15,0.17,0.19,0.225,0.13,0.175
01-11-2026 00:00,1768089600,0.06,0.15,0.17,0.19,0.225,0.13,0.15
01-11-2026 01:00,1768093200,0.06,0.15,0.17,0.185,0.225,0.125,0.175
01-11-2026 02:00,1768096800,0.06,0.15,0.17,0.185,0.225,0.125,0.185
01-11-2026 03:00,1768100400,0.06,0.15,0.17,0.185,0.225,0.125,0.18
01-11-2026 04:00,1768104000,0.06,0.155,0.17,0.19,0.23,0.13,0.165
01-11-2026 05:00,1768107600,0.06,0.15,0.17,0.185,0.225,0.125,0.185
01-11-2026 06:00,1768111200,0.06,0.15,0.17,0.185,0.225,0.125,0.185
01-11-2026 07:00,1768114800,0.06,0.155,0.17,0.19,0.23,0.125,0.17
01-11-2026 08:00,1768118400,0.06,0.155,0.17,0.185,0.225,0.125,0.175
01-11-2026 09:00,1768122000,0.057,0.155,0.17,0.19,0.225,0.13,0.195
01-11-2026 10:00,1768125600,0.06,0.155,0.17,0.185,0.225,0.125,0.2
01-11-2026 11:00,1768129200,0.06,0.155,0.17,0.185,0.22,0.125,0.18
01-11-2026 12:00,1768132800,0.0645,0.125,0.17,0.185,0.215,0.125,0.205
01-11-2026 13:00,1768136400,0.065,0.125,0.17,0.185,0.215,0.125,0.205
01-11-2026 14:00,1768140000,0.065,0.125,0.17,0.185,0.215,0.125,0.215
01-11-2026 15:00,1768143600,0.062,0.125,0.17,0.185,0.225,0.125,0.205
01-11-2026 16:00,1768147200,0.065,0.125,0.17,0.185,0.225,0.125,0.22
01-11-2026 17:00,1768150800,0.0475,0.125,0.17,0.185,0.225,0.125,0.215
01-11-2026 18:00,1768154400,0.0475,0.125,0.17,0.185,0.215,0.125,0.205
01-11-2026 19:00,1768158000,0.048,0.125,0.17,0.185,0.215,0.125,0.24
01-11-2026 20:00,1768161600,0.048,0.125,0.17,0.185,0.225,0.125,0.24
01-11-2026 21:00,1768165200,0.047,0.125,0.17,0.185,0.21,0.125,0.245
01-11-2026 22:00,1768168800,0.046,0.095,0.14,0.185,0.205,0.125,0.24
01-11-2026 23:00,1768172400,0.0475,0.1,0.14,0.15,0.205,0.125,0.255
01-12-2026 00:00,1768176000,0.046,0.095,0.14,0.145,0.205,0.125,0.27
01-12-2026 01:00,1768179600,0.046,0.095,0.125,0.15,0.205,0.125,0.265
01-12-2026 02:00,1768183200,0.046,0.095,0.125,0.125,0.205,0.125,0.265
01-12-2026 03:00,1768186800,0.046,0.095,0.125,0.125,0.205,0.125,0.27
01-12-2026 04:00,1768190400,0.0465,0.1,0.125,0.125,0.205,0.125,0.26
01-12-2026 05:00,1768194000,0.046,0.1,0.125,0.125,0.205,0.125,0.265
01-12-2026 06:00,1768197600,0.047,0.1,0.125,0.125,0.205,0.125,0.255
01-12-2026 07:00,1768201200,0.047,0.1,0.125,0.125,0.205,0.125,0.26
01-12-2026 08:00,1768204800,0.047,0.1,0.125,0.125,0.205,0.125,0.285
01-12-2026 09:00,1768208400,0.047,0.1,0.13,0.13,0.205,0.125,0.285
01-12-2026 10:00,1768212000,0.0625,0.1,0.13,0.135,0.205,0.125,0.285
01-12-2026 11:00,1768215600,0.062,0.1,0.12,0.145,0.205,0.125,0.285
01-12-2026 12:00,1768219200,0.071,0.1,0.125,0.14,0.205,0.125,0.285
01-12-2026 13:00,1768222800,0.0655,0.1,0.125,0.135,0.205,0.125,0.285
01-12-2026 14:00,1768226400,0.062,0.1,0.125,0.135,0.205,0.125,0.285
01-12-2026 15:00,1768230000,0.056,0.1,0.13,0.135,0.205,0.125,0.285
01-12-2026 16:00,1768233600,0.067,0.1,0.125,0.145,0.205,0.125,0.285
01-12-2026 17:00,1768237200,0.068,0.1,0.13,0.135,0.205,0.125,0.295
01-12-2026 18:00,1768240800,0.072,0.1,0.13,0.135,0.205,0.125,0.29
01-12-2026 19:00,1768244400,0.0625,0.1,0.12,0.135,0.205,0.125,0.29
01-12-2026 20:00,1768248000,0.063,0.1,0.13,0.135,0.205,0.125,0.29
01-12-2026 21:00,1768251600,0.065,0.1,0.125,0.135,0.205,0.125,0.29
01-12-2026 22:00,1768255200,0.0615,0.105,0.125,0.15,0.205,0.17,0.29
01-12-2026 23:00,1768258800,0.0615,0.11,0.13,0.15,0.205,0.17,0.29
01-13-2026 00:00,1768262400,0.0615,0.105,0.135,0.15,0.205,0.17,0.29
01-13-2026 02:00,1768269600,0.0615,0.105,0.13,0.15,0.205,0.17,0.29
01-13-2026 03:00,1768273200,0.0615,0.105,0.13,0.15,0.205,0.17,0.29
01-13-2026 04:00,1768276800,0.062,0.105,0.125,0.155,0.205,0.17,0.29
01-13-2026 05:00,1768280400,0.0615,0.105,0.125,0.15,0.205,0.17,0.29
01-13-2026 06:00,1768284000,0.0615,0.105,0.125,0.15,0.205,0.17,0.29
01-13-2026 07:00,1768287600,0.06,0.105,0.125,0.15,0.205,0.17,0.29
01-13-2026 08:00,1768291200,0.06,0.105,0.125,0.15,0.205,0.17,0.29
01-13-2026 09:00,1768294800,0.051,0.1,0.125,0.15,0.205,0.17,0.295
01-13-2026 10:00,1768298400,0.05,0.105,0.13,0.15,0.205,0.17,0.29
01-13-2026 11:00,1768302000,0.05,0.105,0.13,0.15,0.205,0.175,0.29
01-13-2026 12:00,1768305600,0.042,0.105,0.13,0.15,0.205,0.17,0.29
01-13-2026 13:00,1768309200,0.042,0.105,0.13,0.15,0.205,0.17,0.29
01-13-2026 14:00,1768312800,0.042,0.105,0.13,0.15,0.205,0.175,0.29
01-13-2026 15:00,1768316400,0.042,0.105,0.13,0.15,0.205,0.175,0.29
01-13-2026 16:00,1768320000,0.0415,0.105,0.13,0.15,0.205,0.17,0.29
01-13-2026 17:00,1768323600,0.0415,0.105,0.13,0.15,0.205,0.17,0.29
01-13-2026 18:00,1768327200,0.0415,0.105,0.125,0.15,0.205,0.17,0.285
01-13-2026 19:00,1768330800,0.0415,0.105,0.125,0.15,0.205,0.17,0.285
01-13-2026 20:00,1768334400,0.0415,0.105,0.13,0.15,0.205,0.17,0.285
01-13-2026 21:00,1768338000,0.042,0.1,0.13,0.15,0.21,0.175,0.34
01-13-2026 22:00,1768341600,0.042,0.105,0.13,0.15,0.21,0.175,0.38
01-13-2026 23:00,1768345200,0.044,0.105,0.13,0.135,0.205,0.16,0.4
01-14-2026 00:00,1768348800,0.048,0.095,0.13,0.14,0.205,0.17,0.39
01-14-2026 01:00,1768352400,0.0555,0.095,0.11,0.135,0.2,0.15,0.37
01-14-2026 02:00,1768356000,0.0555,0.095,0.105,0.14,0.2,0.15,0.37
01-14-2026 03:00,1768359600,0.0555,0.095,0.11,0.135,0.2,0.155,0.37
01-14-2026 04:00,1768363200,0.058,0.095,0.105,0.14,0.2,0.15,0.38
01-14-2026 05:00,1768366800,0.058,0.095,0.105,0.135,0.2,0.155,0.385
01-14-2026 06:00,1768370400,0.058,0.095,0.095,0.135,0.2,0.145,0.39
01-14-2026 07:00,1768374000,0.058,0.095,0.11,0.15,0.19,0.16,0.4
01-14-2026 08:00,1768377600,0.058,0.095,0.11,0.15,0.19,0.155,0.4
01-14-2026 09:00,1768381200,0.0685,0.095,0.115,0.135,0.185,0.16,0.445
01-14-2026 10:00,1768384800,0.0665,0.095,0.11,0.13,0.175,0.155,0.44
01-14-2026 11:00,1768388400,0.0555,0.08,0.1,0.12,0.165,0.155,0.47
01-14-2026 12:00,1768392000,0.0555,0.07,0.095,0.12,0.165,0.145,0.465
01-14-2026 13:00,1768395600,0.0525,0.07,0.095,0.115,0.155,0.145,0.47
01-14-2026 14:00,1768399200,0.0525,0.08,0.09,0.115,0.155,0.145,0.47
01-14-2026 15:00,1768402800,0.0445,0.085,0.09,0.115,0.165,0.145,0.475
01-14-2026 16:00,1768406400,0.0435,0.07,0.08,0.105,0.17,0.155,0.475
01-14-2026 17:00,1768410000,0.0425,0.075,0.09,0.125,0.17,0.15,0.475
01-14-2026 18:00,1768413600,0.0435,0.085,0.095,0.125,0.16,0.145,0.47
01-14-2026 19:00,1768417200,0.0675,0.085,0.105,0.145,0.12,0.16,0.5
01-14-2026 20:00,1768420800,0.0685,0.085,0.1,0.105,0.095,0.15,0.51
01-14-2026 21:00,1768424400,0.049,0.085,0.1,0.105,0.105,0.155,0.515
01-14-2026 22:00,1768428000,0.0615,0.075,0.105,0.105,0.105,0.145,0.505
01-14-2026 23:00,1768431600,0.0445,0.085,0.11,0.105,0.12,0.165,0.525
01-15-2026 00:00,1768435200,0.05,0.08,0.11,0.105,0.095,0.15,0.52
01-15-2026 01:00,1768438800,0.061,0.07,0.1,0.105,0.095,0.145,0.51
01-15-2026 02:00,1768442400,0.063,0.07,0.095,0.095,0.085,0.145,0.515
01-15-2026 03:00,1768446000,0.063,0.07,0.095,0.095,0.085,0.145,0.525
01-15-2026 04:00,1768449600,0.063,0.07,0.095,0.105,0.1,0.145,0.51
01-15-2026 05:00,1768453200,0.0635,0.065,0.095,0.105,0.105,0.135,0.515
01-15-2026 06:00,1768456800,0.0675,0.065,0.09,0.105,0.12,0.135,0.52
01-15-2026 07:00,1768460400,0.0675,0.065,0.09,0.105,0.1,0.15,0.53
01-15-2026 08:00,1768464000,0.0675,0.065,0.09,0.105,0.1,0.15,0.525
01-15-2026 09:00,1768467600,0.062,0.075,0.09,0.105,0.105,0.15,0.52
01-15-2026 10:00,1768471200,0.0635,0.075,0.09,0.105,0.105,0.15,0.515
01-15-2026 11:00,1768474800,0.0635,0.065,0.095,0.105,0.105,0.15,0.515
01-15-2026 12:00,1768478400,0.0635,0.065,0.095,0.105,0.105,0.14,0.515
01-15-2026 13:00,1768482000,0.0635,0.065,0.095,0.105,0.105,0.14,0.515
01-15-2026 14:00,1768485600,0.0635,0.075,0.1,0.105,0.105,0.155,0.515
01-15-2026 15:00,1768489200,0.0635,0.075,0.095,0.105,0.105,0.14,0.515
01-15-2026 16:00,1768492800,0.0635,0.065,0.095,0.105,0.105,0.15,0.515
01-15-2026 17:00,1768496400,0.0635,0.065,0.09,0.105,0.105,0.15,0.515
01-15-2026 18:00,1768500000,0.062,0.065,0.09,0.105,0.1,0.15,0.52
01-15-2026 19:00,1768503600,0.062,0.065,0.09,0.105,0.1,0.15,0.52
01-15-2026 20:00,1768507200,0.062,0.08,0.1,0.105,0.105,0.16,0.515
01-15-2026 21:00,1768510800,0.0665,0.075,0.095,0.105,0.105,0.17,0.515
01-15-2026 22:00,1768514400,0.0665,0.075,0.095,0.105,0.105,0.16,0.515
01-15-2026 23:00,1768518000,0.0665,0.075,0.095,0.105,0.105,0.16,0.515
01-16-2026 00:00,1768521600,0.0665,0.075,0.095,0.105,0.115,0.17,0.515
01-16-2026 01:00,1768525200,0.0485,0.075,0.105,0.105,0.115,0.17,0.52
01-16-2026 02:00,1768528800,0.0485,0.075,0.105,0.105,0.115,0.17,0.52
01-16-2026 03:00,1768532400,0.048,0.075,0.105,0.105,0.115,0.17,0.52
01-16-2026 04:00,1768536000,0.0475,0.075,0.105,0.105,0.115,0.17,0.52
01-16-2026 05:00,1768539600,0.0475,0.075,0.105,0.105,0.115,0.17,0.52
01-16-2026 06:00,1768543200,0.0475,0.075,0.11,0.105,0.115,0.165,0.52
01-16-2026 07:00,1768546800,0.0475,0.075,0.11,0.105,0.115,0.165,0.52
01-16-2026 08:00,1768550400,0.0475,0.075,0.11,0.105,0.115,0.165,0.52
01-16-2026 09:00,1768554000,0.0475,0.075,0.105,0.105,0.115,0.155,0.52
01-16-2026 10:00,1768557600,0.0475,0.075,0.105,0.105,0.115,0.155,0.52
01-16-2026 11:00,1768561200,0.0475,0.075,0.105,0.105,0.115,0.155,0.52
01-16-2026 12:00,1768564800,0.0465,0.075,0.1,0.105,0.115,0.155,0.52
01-16-2026 13:00,1768568400,0.0455,0.075,0.105,0.105,0.12,0.155,0.52
01-16-2026 14:00,1768572000,0.044,0.075,0.105,0.105,0.12,0.16,0.52
01-16-2026 15:00,1768575600,0.0375,0.075,0.105,0.105,0.11,0.16,0.53
01-16-2026 16:00,1768579200,0.037,0.075,0.1,0.105,0.11,0.155,0.53
01-16-2026 17:00,1768582800,0.0375,0.075,0.1,0.105,0.11,0.155,0.53
01-16-2026 18:00,1768586400,0.048,0.075,0.125,0.105,0.105,0.16,0.54
01-16-2026 19:00,1768590000,0.048,0.075,0.125,0.105,0.105,0.155,0.54
01-16-2026 20:00,1768593600,0.051,0.075,0.125,0.105,0.105,0.155,0.53
01-16-2026 21:00,1768597200,0.051,0.075,0.125,0.105,0.105,0.15,0.53
01-16-2026 22:00,1768600800,0.052,0.075,0.125,0.105,0.105,0.145,0.53
01-16-2026 23:00,1768604400,0.051,0.075,0.12,0.105,0.105,0.14,0.535
01-17-2026 00:00,1768608000,0.0515,0.075,0.12,0.105,0.105,0.155,0.535
01-17-2026 01:00,1768611600,0.057,0.075,0.12,0.105,0.105,0.14,0.535
01-17-2026 02:00,1768615200,0.064,0.075,0.115,0.105,0.105,0.14,0.515
01-17-2026 03:00,1768618800,0.05,0.075,0.115,0.105,0.105,0.135,0.515
01-17-2026 04:00,1768622400,0.05,0.075,0.11,0.105,0.105,0.15,0.53
01-17-2026 05:00,1768626000,0.0495,0.075,0.13,0.105,0.105,0.14,0.525
01-17-2026 06:00,1768629600,0.0495,0.075,0.13,0.105,0.1,0.14,0.525
01-17-2026 07:00,1768633200,0.0505,0.075,0.13,0.105,0.1,0.145,0.525
01-17-2026 08:00,1768636800,0.049,0.075,0.125,0.105,0.1,0.15,0.525
01-17-2026 09:00,1768640400,0.049,0.075,0.125,0.105,0.1,0.14,0.525
01-17-2026 10:00,1768644000,0.062,0.075,0.115,0.105,0.1,0.135,0.515
01-17-2026 11:00,1768647600,0.0645,0.075,0.12,0.105,0.1,0.135,0.52
01-17-2026 12:00,1768651200,0.059,0.075,0.12,0.105,0.1,0.145,0.525
01-17-2026 13:00,1768654800,0.0515,0.075,0.115,0.105,0.1,0.14,0.53
01-17-2026 14:00,1768658400,0.0525,0.075,0.135,0.105,0.1,0.15,0.53
01-17-2026 15:00,1768662000,0.0525,0.075,0.135,0.105,0.1,0.155,0.53
01-17-2026 16:00,1768665600,0.052,0.075,0.135,0.105,0.105,0.145,0.535
01-17-2026 17:00,1768669200,0.0535,0.075,0.125,0.105,0.105,0.15,0.525
01-17-2026 18:00,1768672800,0.0535,0.075,0.12,0.105,0.105,0.14,0.525
01-17-2026 19:00,1768676400,0.051,0.075,0.12,0.105,0.105,0.15,0.525
01-17-2026 20:00,1768680000,0.051,0.075,0.12,0.105,0.105,0.145,0.525
01-17-2026 21:00,1768683600,0.051,0.075,0.12,0.105,0.105,0.14,0.53
01-17-2026 22:00,1768687200,0.051,0.075,0.12,0.105,0.105,0.145,0.53
01-17-2026 23:00,1768690800,0.051,0.075,0.11,0.105,0.105,0.14,0.525
01-18-2026 00:00,1768694400,0.051,0.075,0.11,0.105,0.105,0.14,0.525
01-18-2026 01:00,1768698000,0.051,0.075,0.11,0.105,0.105,0.145,0.525
01-18-2026 02:00,1768701600,0.051,0.075,0.11,0.105,0.1,0.14,0.525
01-18-2026 03:00,1768705200,0.054,0.075,0.11,0.105,0.1,0.145,0.535
01-18-2026 04:00,1768708800,0.058,0.07,0.11,0.105,0.105,0.13,0.515
01-18-2026 05:00,1768712400,0.059,0.07,0.11,0.105,0.105,0.135,0.515
01-18-2026 06:00,1768716000,0.044,0.07,0.11,0.105,0.105,0.14,0.53
01-18-2026 07:00,1768719600,0.044,0.07,0.11,0.105,0.105,0.145,0.525
01-18-2026 08:00,1768723200,0.044,0.07,0.11,0.105,0.105,0.14,0.525
01-18-2026 09:00,1768726800,0.0495,0.031,0.1,0.195,0.06,0.145,0.56
01-18-2026 10:00,1768730400,0.0495,0.031,0.1,0.18,0.06,0.145,0.555
01-18-2026 11:00,1768734000,0.0495,0.031,0.1,0.175,0.06,0.145,0.59
01-18-2026 12:00,1768737600,0.0595,0.031,0.1,0.17,0.06,0.145,0.59
01-18-2026 13:00,1768741200,0.049,0.031,0.1,0.16,0.06,0.145,0.585
01-18-2026 14:00,1768744800,0.048,0.031,0.105,0.165,0.06,0.145,0.585
01-18-2026 15:00,1768748400,0.049,0.031,0.105,0.17,0.06,0.145,0.605
01-18-2026 16:00,1768752000,0.05,0.031,0.105,0.165,0.06,0.145,0.605
01-18-2026 17:00,1768755600,0.0595,0.031,0.105,0.15,0.06,0.145,0.61
01-18-2026 18:00,1768759200,0.0545,0.031,0.09,0.16,0.06,0.145,0.6
01-18-2026 19:00,1768762800,0.044,0.031,0.105,0.14,0.06,0.145,0.605
01-18-2026 20:00,1768766400,0.044,0.031,0.105,0.145,0.06,0.145,0.605
01-18-2026 21:00,1768770000,0.044,0.031,0.105,0.14,0.06,0.17,0.605
01-18-2026 22:00,1768773600,0.044,0.031,0.105,0.14,0.055,0.17,0.605
01-18-2026 23:00,1768777200,0.044,0.031,0.105,0.14,0.055,0.17,0.605
01-19-2026 00:00,1768780800,0.044,0.031,0.105,0.145,0.055,0.17,0.605
