Date (UTC),Timestamp (UTC),≤2.0%,2.1%,2.2%,2.3%,2.4%,2.5%,2.6%,2.7%,≥2.8%
04-08-2026 13:00,1775653200,0.0085,0.0005,0.0015,0.0015,0.0015,0.004,0.001,0.0005,0.9885
04-08-2026 14:00,1775656800,0.0085,0.0005,0.0015,0.0015,0.0015,0.004,0.001,0.0005,0.9885
04-08-2026 15:00,1775660400,0.007,0.0005,0.0015,0.0015,0.0015,0.004,0.001,0.0005,0.9885
04-08-2026 16:00,1775664000,0.007,0.0005,0.0015,0.0015,0.0015,0.004,0.001,0.0005,0.9885
04-08-2026 17:00,1775667600,0.007,0.0005,0.0015,0.0015,0.0015,0.004,0.001,0.0005,0.9885
04-08-2026 18:00,1775671200,0.007,0.0005,0.0015,0.0015,0.0015,0.004,0.001,0.0005,0.9885
04-08-2026 19:00,1775674800,0.007,0.0005,0.0015,0.0015,0.0015,0.004,0.001,0.0005,0.9885
04-08-2026 20:00,1775678400,0.007,0.0005,0.0015,0.0015,0.0015,0.004,0.001,0.0005,0.9885
04-08-2026 21:00,1775682000,0.007,0.0005,0.0015,0.0015,0.0015,0.004,0.001,0.0005,0.9885
04-08-2026 22:00,1775685600,0.007,0.0005,0.0015,0.0015,0.0015,0.004,0.001,0.0005,0.9885
04-08-2026 23:00,1775689200,0.003,0.0005,0.0045,0.0015,0.0015,0.0015,0.0005,0.0005,0.9905
04-09-2026 00:00,1775692800,0.003,0.0005,0.003,0.0015,0.0015,0.0015,0.0005,0.0005,0.9905
04-09-2026 01:00,1775696400,0.0025,0.0005,0.003,0.0015,0.0015,0.0015,0.0005,0.0005,0.9865
04-09-2026 02:00,1775700000,0.0025,0.0005,0.003,0.0015,0.0015,0.0015,0.0005,0.0005,0.987
04-09-2026 03:00,1775703600,0.0025,0.0005,0.003,0.0015,0.0015,0.0015,0.0005,0.0005,0.987
04-09-2026 04:00,1775707200,0.0025,0.0005,0.003,0.0015,0.0015,0.0015,0.0005,0.0005,0.9915
04-09-2026 05:00,1775710800,0.0025,0.0005,0.003,0.0015,0.0015,0.0015,0.0005,0.001,0.9915
04-09-2026 06:00,1775714400,0.0025,0.0005,0.003,0.0015,0.0015,0.0015,0.0005,0.001,0.9915
04-09-2026 07:00,1775718000,0.0025,0.0005,0.001,0.001,0.001,0.001,0.0005,0.001,0.99
04-09-2026 08:00,1775721600,0.0025,0.0005,0.001,0.001,0.001,0.001,0.0005,0.0055,0.991
04-09-2026 09:00,1775725200,0.0025,0.0005,0.001,0.001,0.001,0.001,0.0005,0.005,0.991
04-09-2026 10:00,1775728800,0.002,0.0005,0.001,0.001,0.0015,0.002,0.0015,0.0045,0.9905
04-09-2026 11:00,1775732400,0.0025,0.0005,0.001,0.001,0.0015,0.0025,0.001,0.0055,0.9905
04-09-2026 12:00,1775736000,0.0025,0.0005,0.001,0.001,0.0015,0.0025,0.001,0.0055,0.9905
04-09-2026 13:00,1775739600,0.0025,0.0005,0.001,0.001,0.0015,0.0025,0.001,0.005,0.9905
04-09-2026 14:00,1775743200,0.0025,0.0005,0.001,0.0005,0.0015,0.0025,0.001,0.0015,0.9905
04-09-2026 15:00,1775746800,0.0025,0.0005,0.001,0.0005,0.0015,0.0025,0.001,0.0015,0.9865
04-09-2026 16:00,1775750400,0.0025,0.0005,0.0005,0.0005,0.0015,0.0015,0.0005,0.0015,0.9865
04-09-2026 17:00,1775754000,0.0025,0.0005,0.0005,0.0005,0.0015,0.0015,0.0005,0.0015,0.9865
04-09-2026 18:00,1775757600,0.0025,0.0005,0.0005,0.0055,0.0015,0.0015,0.0005,0.0015,0.9865
04-09-2026 19:00,1775761200,0.0025,0.0005,0.0005,0.003,0.0015,0.0015,0.0005,0.0015,0.9865
04-09-2026 20:00,1775764800,0.0025,0.0005,0.0005,0.0015,0.0015,0.0035,0.0005,0.004,0.9865
04-09-2026 21:00,1775768400,0.0025,0.0005,0.0005,0.0015,0.0015,0.0035,0.0005,0.004,0.9865
04-09-2026 22:00,1775772000,0.0025,0.0005,0.0005,0.001,0.0015,0.0035,0.0005,0.004,0.9865
04-09-2026 23:00,1775775600,0.0025,0.0005,0.0005,0.0015,0.0015,0.0035,0.0005,0.0025,0.9865
04-10-2026 00:00,1775779200,0.0025,0.0005,0.0005,0.001,0.0015,0.0035,0.0005,0.0025,0.9865
04-10-2026 01:00,1775782800,0.0025,0.0005,0.0005,0.001,0.0015,0.0015,0.0005,0.0045,0.9865
04-10-2026 02:00,1775786400,0.0015,0.0005,0.002,0.0005,0.0005,0.0065,0.0015,0.0045,0.9865
04-10-2026 03:00,1775790000,0.0015,0.0005,0.002,0.0005,0.0005,0.0065,0.0015,0.0045,0.9865
04-10-2026 04:00,1775793600,0.0015,0.0005,0.002,0.0005,0.0005,0.0065,0.0015,0.004,0.9865
04-10-2026 05:00,1775797200,0.0015,0.0005,0.002,0.0005,0.0005,0.0065,0.0015,0.004,0.9865
04-10-2026 06:00,1775800800,0.0055,0.0005,0.0015,0.0005,0.0035,0.003,0.004,0.0025,0.9905
04-10-2026 07:00,1775804400,0.0025,0.0005,0.0015,0.004,0.005,0.006,0.0035,0.005,0.9905
04-10-2026 08:00,1775808000,0.0025,0.0005,0.0015,0.004,0.0125,0.006,0.015,0.005,0.9815
04-10-2026 09:00,1775811600,0.0025,0.0005,0.0015,0.004,0.0125,0.006,0.015,0.005,0.981
04-10-2026 10:00,1775815200,0.0025,0.0005,0.0015,0.0025,0.0125,0.006,0.015,0.005,0.981
04-10-2026 11:00,1775818800,0.0015,0.0005,0.0015,0.0035,0.0035,0.0025,0.013,0.0025,0.981
04-10-2026 12:00,1775822400,0.0015,0.0005,0.0015,0.01,0.0035,0.0025,0.013,0.0025,0.981
04-10-2026 13:00,1775826000,0.0005,0.0005,0.0005,0.01,0.0005,0.0005,0.0005,0.0025,0.9995
04-10-2026 14:00,1775829600,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.9995
04-10-2026 15:00,1775833200,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.9995
04-10-2026 16:00,1775836800,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.0005,0.9995
