field_id,release_datetime_et,event,event_base_matched,A,C,raw_surprise
ism_services,2020-01-07 10:00:00,ISM Non-Manufacturing PMI  (Dec),ISM Non-Manufacturing PMI,55.0,54.5,0.5
nonfarm_payrolls,2020-01-10 08:30:00,Nonfarm Payrolls  (Dec),Nonfarm Payrolls,145000.0,164000.0,-19000.0
unemployment_rate,2020-01-10 08:30:00,Unemployment Rate  (Dec),Unemployment Rate,3.5,3.5,0.0
cpi,2020-01-14 08:30:00,CPI (YoY)  (Dec),CPI (YoY),2.3,2.3,0.0
ppi,2020-01-15 08:30:00,PPI (MoM)  (Dec),PPI (MoM),0.1,0.2,-0.1
retail_sales,2020-01-16 08:30:00,Retail Sales (MoM)  (Dec),Retail Sales (MoM),0.3,0.3,0.0
building_permits,2020-01-17 08:30:00,Building Permits  (Dec),Building Permits,1416000.0,1468000.0,-52000.0
housing_starts,2020-01-17 08:30:00,Housing Starts  (Dec),Housing Starts,1608000.0,1375000.0,233000.0
industrial_production,2020-01-17 09:15:00,Industrial Production (MoM)  (Dec),Industrial Production (MoM),-0.3,-0.2,-0.09999999999999998
existing_home_sales,2020-01-22 10:00:00,Existing Home Sales  (Dec),Existing Home Sales,5540000.0,5430000.0,110000.0
new_home_sales,2020-01-27 10:00:00,New Home Sales  (Dec),New Home Sales,694000.0,730000.0,-36000.0
durable_goods,2020-01-28 08:30:00,Durable Goods Orders (MoM)  (Dec),Durable Goods Orders (MoM),2.4,0.4,2.0
real_gdp_advance,2020-01-30 08:30:00,GDP (QoQ)  (Q4),GDP (QoQ),2.1,2.1,0.0
pce_price_index,2020-01-31 08:30:00,PCE price index (MoM)  (Dec),PCE price index (MoM),0.3,0.2,0.09999999999999998
real_pce,2020-01-31 08:30:00,Real Personal Consumption (MoM)  (Dec),Real Personal Consumption (MoM),0.1,0.1,0.0
ism_manufacturing,2020-02-03 10:00:00,ISM Manufacturing PMI  (Jan),ISM Manufacturing PMI,50.9,48.5,2.3999999999999986
ism_services,2020-02-05 10:00:00,ISM Non-Manufacturing PMI  (Jan),ISM Non-Manufacturing PMI,55.5,55.0,0.5
nonfarm_payrolls,2020-02-07 08:30:00,Nonfarm Payrolls  (Jan),Nonfarm Payrolls,225000.0,160000.0,65000.0
unemployment_rate,2020-02-07 08:30:00,Unemployment Rate  (Jan),Unemployment Rate,3.6,3.5,0.10000000000000009
cpi,2020-02-13 08:30:00,CPI (YoY)  (Jan),CPI (YoY),2.5,2.4,0.10000000000000009
retail_sales,2020-02-14 08:30:00,Retail Sales (MoM)  (Jan),Retail Sales (MoM),0.3,0.3,0.0
industrial_production,2020-02-14 09:15:00,Industrial Production (MoM)  (Jan),Industrial Production (MoM),-0.3,-0.2,-0.09999999999999998
building_permits,2020-02-19 08:30:00,Building Permits  (Jan),Building Permits,1551000.0,1450000.0,101000.0
housing_starts,2020-02-19 08:30:00,Housing Starts  (Jan),Housing Starts,1567000.0,1425000.0,142000.0
ppi,2020-02-19 08:30:00,PPI (MoM)  (Jan),PPI (MoM),0.5,0.1,0.4
existing_home_sales,2020-02-21 10:00:00,Existing Home Sales  (Jan),Existing Home Sales,5460000.0,5430000.0,30000.0
new_home_sales,2020-02-26 10:00:00,New Home Sales  (Jan),New Home Sales,764000.0,710000.0,54000.0
durable_goods,2020-02-27 08:30:00,Durable Goods Orders (MoM)  (Jan),Durable Goods Orders (MoM),-0.2,-1.5,1.3
pce_price_index,2020-02-28 08:30:00,PCE price index (MoM)  (Jan),PCE price index (MoM),0.1,0.2,-0.1
real_pce,2020-02-28 08:30:00,Real Personal Consumption (MoM)  (Jan),Real Personal Consumption (MoM),0.1,0.2,-0.1
ism_manufacturing,2020-03-02 10:00:00,ISM Manufacturing PMI  (Feb),ISM Manufacturing PMI,50.1,50.5,-0.3999999999999986
ism_services,2020-03-04 10:00:00,ISM Non-Manufacturing PMI  (Feb),ISM Non-Manufacturing PMI,57.3,54.9,2.3999999999999986
nonfarm_payrolls,2020-03-06 07:30:00,Nonfarm Payrolls  (Feb),Nonfarm Payrolls,273000.0,175000.0,98000.0
unemployment_rate,2020-03-06 08:30:00,Unemployment Rate  (Feb),Unemployment Rate,3.5,3.6,-0.10000000000000009
cpi,2020-03-11 08:30:00,CPI (YoY)  (Feb),CPI (YoY),2.3,2.2,0.09999999999999964
ppi,2020-03-12 08:30:00,PPI (MoM)  (Feb),PPI (MoM),-0.6,-0.1,-0.5
retail_sales,2020-03-17 08:30:00,Retail Sales (MoM)  (Feb),Retail Sales (MoM),-0.5,0.2,-0.7
industrial_production,2020-03-17 09:15:00,Industrial Production (MoM)  (Feb),Industrial Production (MoM),0.6,0.4,0.19999999999999996
building_permits,2020-03-18 08:30:00,Building Permits  (Feb),Building Permits,1464000.0,1500000.0,-36000.0
housing_starts,2020-03-18 08:30:00,Housing Starts  (Feb),Housing Starts,1599000.0,1500000.0,99000.0
existing_home_sales,2020-03-20 10:00:00,Existing Home Sales  (Feb),Existing Home Sales,5770000.0,5500000.0,270000.0
new_home_sales,2020-03-24 10:00:00,New Home Sales  (Feb),New Home Sales,765000.0,750000.0,15000.0
durable_goods,2020-03-25 08:30:00,Durable Goods Orders (MoM)  (Feb),Durable Goods Orders (MoM),1.2,-0.8,2.0
pce_price_index,2020-03-27 08:30:00,PCE price index (MoM)  (Feb),PCE price index (MoM),0.1,0.1,0.0
real_pce,2020-03-27 08:30:00,Real Personal Consumption (MoM)  (Feb),Real Personal Consumption (MoM),0.1,0.2,-0.1
ism_manufacturing,2020-04-01 10:00:00,ISM Manufacturing PMI  (Mar),ISM Manufacturing PMI,49.1,45.0,4.100000000000001
nonfarm_payrolls,2020-04-03 08:30:00,Nonfarm Payrolls  (Mar),Nonfarm Payrolls,-701000.0,-100000.0,-601000.0
unemployment_rate,2020-04-03 08:30:00,Unemployment Rate  (Mar),Unemployment Rate,4.4,3.8,0.6000000000000005
ism_services,2020-04-03 10:00:00,ISM Non-Manufacturing PMI  (Mar),ISM Non-Manufacturing PMI,52.5,44.0,8.5
ppi,2020-04-09 08:30:00,PPI (MoM)  (Mar),PPI (MoM),-0.2,-0.4,0.2
cpi,2020-04-10 08:30:00,CPI (YoY)  (Mar),CPI (YoY),1.5,1.6,-0.10000000000000009
retail_sales,2020-04-15 08:30:00,Retail Sales (MoM)  (Mar),Retail Sales (MoM),-8.7,-8.0,-0.6999999999999993
industrial_production,2020-04-15 09:15:00,Industrial Production (MoM)  (Mar),Industrial Production (MoM),-5.4,-4.0,-1.4000000000000004
building_permits,2020-04-16 08:30:00,Building Permits  (Mar),Building Permits,1353000.0,1300000.0,53000.0
housing_starts,2020-04-16 08:30:00,Housing Starts  (Mar),Housing Starts,1216000.0,1300000.0,-84000.0
existing_home_sales,2020-04-21 10:00:00,Existing Home Sales  (Mar),Existing Home Sales,5270000.0,5300000.0,-30000.0
new_home_sales,2020-04-23 10:00:00,New Home Sales  (Mar),New Home Sales,627000.0,645000.0,-18000.0
durable_goods,2020-04-24 08:30:00,Durable Goods Orders (MoM)  (Mar),Durable Goods Orders (MoM),-14.4,-11.9,-2.5
real_gdp_advance,2020-04-29 08:30:00,GDP (QoQ)  (Q1),GDP (QoQ),-4.8,-4.0,-0.7999999999999998
pce_price_index,2020-04-30 08:30:00,PCE price index (MoM)  (Mar),PCE price index (MoM),-0.3,-0.3,0.0
real_pce,2020-04-30 08:30:00,Real Personal Consumption (MoM)  (Mar),Real Personal Consumption (MoM),-7.3,-6.2,-1.0999999999999996
ism_manufacturing,2020-05-01 10:00:00,ISM Manufacturing PMI  (Apr),ISM Manufacturing PMI,41.5,36.9,4.600000000000001
ism_services,2020-05-05 10:00:00,ISM Non-Manufacturing PMI  (Apr),ISM Non-Manufacturing PMI,41.8,36.8,5.0
nonfarm_payrolls,2020-05-08 08:30:00,Nonfarm Payrolls  (Apr),Nonfarm Payrolls,-20537000.0,-22000000.0,1463000.0
unemployment_rate,2020-05-08 08:30:00,Unemployment Rate  (Apr),Unemployment Rate,14.7,16.0,-1.3000000000000007
cpi,2020-05-12 08:30:00,CPI (YoY)  (Apr),CPI (YoY),0.3,0.4,-0.10000000000000003
ppi,2020-05-13 08:30:00,PPI (MoM)  (Apr),PPI (MoM),-1.3,-0.5,-0.8
retail_sales,2020-05-15 08:30:00,Retail Sales (MoM)  (Apr),Retail Sales (MoM),-16.4,-12.0,-4.399999999999999
industrial_production,2020-05-15 09:15:00,Industrial Production (MoM)  (Apr),Industrial Production (MoM),-11.2,-11.5,0.3000000000000007
building_permits,2020-05-19 08:30:00,Building Permits  (Apr),Building Permits,1074000.0,1000000.0,74000.0
housing_starts,2020-05-19 08:30:00,Housing Starts  (Apr),Housing Starts,891000.0,927000.0,-36000.0
existing_home_sales,2020-05-21 10:00:00,Existing Home Sales  (Apr),Existing Home Sales,4330000.0,4300000.0,30000.0
new_home_sales,2020-05-26 10:00:00,New Home Sales  (Apr),New Home Sales,623000.0,490000.0,133000.0
durable_goods,2020-05-28 08:30:00,Durable Goods Orders (MoM)  (Apr),Durable Goods Orders (MoM),-17.2,-19.0,1.8000000000000007
pce_price_index,2020-05-29 08:30:00,PCE price index (MoM)  (Apr),PCE price index (MoM),-0.5,-0.6,0.09999999999999998
real_pce,2020-05-29 08:30:00,Real Personal Consumption (MoM)  (Apr),Real Personal Consumption (MoM),-13.2,-12.9,-0.29999999999999893
ism_manufacturing,2020-06-01 10:00:00,ISM Manufacturing PMI  (May),ISM Manufacturing PMI,43.1,43.0,0.10000000000000142
ism_services,2020-06-03 10:00:00,ISM Non-Manufacturing PMI  (May),ISM Non-Manufacturing PMI,45.4,44.0,1.3999999999999986
nonfarm_payrolls,2020-06-05 08:30:00,Nonfarm Payrolls  (May),Nonfarm Payrolls,2509000.0,-8000000.0,10509000.0
unemployment_rate,2020-06-05 08:30:00,Unemployment Rate  (May),Unemployment Rate,13.3,19.7,-6.399999999999999
cpi,2020-06-10 08:30:00,CPI (YoY)  (May),CPI (YoY),0.1,0.2,-0.1
ppi,2020-06-11 08:30:00,PPI (MoM)  (May),PPI (MoM),0.4,0.1,0.30000000000000004
retail_sales,2020-06-16 08:30:00,Retail Sales (MoM)  (May),Retail Sales (MoM),17.7,8.0,9.7
industrial_production,2020-06-16 09:15:00,Industrial Production (MoM)  (May),Industrial Production (MoM),1.4,2.9,-1.5
building_permits,2020-06-17 08:30:00,Building Permits  (May),Building Permits,1220000.0,1228000.0,-8000.0
housing_starts,2020-06-17 08:30:00,Housing Starts  (May),Housing Starts,974000.0,1095000.0,-121000.0
existing_home_sales,2020-06-22 10:00:00,Existing Home Sales  (May),Existing Home Sales,3910000.0,4120000.0,-210000.0
new_home_sales,2020-06-23 10:00:00,New Home Sales  (May),New Home Sales,676000.0,640000.0,36000.0
durable_goods,2020-06-25 08:30:00,Durable Goods Orders (MoM)  (May),Durable Goods Orders (MoM),15.8,10.9,4.9
pce_price_index,2020-06-26 08:30:00,PCE price index (MoM)  (May),PCE price index (MoM),0.1,0.0,0.1
real_pce,2020-06-26 08:30:00,Real Personal Consumption (MoM)  (May),Real Personal Consumption (MoM),8.1,8.7,-0.5999999999999996
ism_manufacturing,2020-07-01 10:00:00,ISM Manufacturing PMI  (Jun),ISM Manufacturing PMI,52.6,49.5,3.1000000000000014
nonfarm_payrolls,2020-07-02 08:30:00,Nonfarm Payrolls  (Jun),Nonfarm Payrolls,4800000.0,3000000.0,1800000.0
unemployment_rate,2020-07-02 08:30:00,Unemployment Rate  (Jun),Unemployment Rate,11.1,12.3,-1.200000000000001
ism_services,2020-07-06 10:00:00,ISM Non-Manufacturing PMI  (Jun),ISM Non-Manufacturing PMI,57.1,50.1,7.0
ppi,2020-07-10 08:30:00,PPI (MoM)  (Jun),PPI (MoM),-0.2,0.4,-0.6000000000000001
cpi,2020-07-14 08:30:00,CPI (YoY)  (Jun),CPI (YoY),0.6,0.6,0.0
industrial_production,2020-07-15 09:15:00,Industrial Production (MoM)  (Jun),Industrial Production (MoM),5.4,4.3,1.1000000000000005
retail_sales,2020-07-16 08:30:00,Retail Sales (MoM)  (Jun),Retail Sales (MoM),7.5,5.0,2.5
building_permits,2020-07-17 08:30:00,Building Permits  (Jun),Building Permits,1241000.0,1290000.0,-49000.0
housing_starts,2020-07-17 08:30:00,Housing Starts  (Jun),Housing Starts,1186000.0,1169000.0,17000.0
existing_home_sales,2020-07-22 10:00:00,Existing Home Sales  (Jun),Existing Home Sales,4720000.0,4780000.0,-60000.0
new_home_sales,2020-07-24 10:00:00,New Home Sales  (Jun),New Home Sales,776000.0,700000.0,76000.0
durable_goods,2020-07-27 08:30:00,Durable Goods Orders (MoM)  (Jun),Durable Goods Orders (MoM),7.3,7.2,0.09999999999999964
real_gdp_advance,2020-07-30 08:30:00,GDP (QoQ)  (Q2),GDP (QoQ),-32.9,-34.1,1.2000000000000028
pce_price_index,2020-07-31 08:30:00,PCE price index (MoM)  (Jun),PCE price index (MoM),0.4,0.4,0.0
real_pce,2020-07-31 08:30:00,Real Personal Consumption (MoM)  (Jun),Real Personal Consumption (MoM),5.2,5.0,0.20000000000000018
ism_manufacturing,2020-08-03 10:00:00,ISM Manufacturing PMI  (Jul),ISM Manufacturing PMI,54.2,53.6,0.6000000000000014
ism_services,2020-08-05 10:00:00,ISM Non-Manufacturing PMI  (Jul),ISM Non-Manufacturing PMI,58.1,55.0,3.1000000000000014
nonfarm_payrolls,2020-08-07 08:30:00,Nonfarm Payrolls  (Jul),Nonfarm Payrolls,1763000.0,1600000.0,163000.0
unemployment_rate,2020-08-07 08:30:00,Unemployment Rate  (Jul),Unemployment Rate,10.2,10.5,-0.3000000000000007
ppi,2020-08-11 08:30:00,PPI (MoM)  (Jul),PPI (MoM),0.6,0.3,0.3
cpi,2020-08-12 08:30:00,CPI (YoY)  (Jul),CPI (YoY),1.0,0.8,0.19999999999999996
retail_sales,2020-08-14 08:30:00,Retail Sales (MoM)  (Jul),Retail Sales (MoM),1.2,1.9,-0.7
industrial_production,2020-08-14 09:15:00,Industrial Production (MoM)  (Jul),Industrial Production (MoM),3.0,3.0,0.0
building_permits,2020-08-18 08:30:00,Building Permits  (Jul),Building Permits,1495000.0,1320000.0,175000.0
housing_starts,2020-08-18 08:30:00,Housing Starts  (Jul),Housing Starts,1496000.0,1240000.0,256000.0
existing_home_sales,2020-08-21 10:00:00,Existing Home Sales  (Jul),Existing Home Sales,5860000.0,5380000.0,480000.0
new_home_sales,2020-08-25 10:00:00,New Home Sales  (Jul),New Home Sales,901000.0,785000.0,116000.0
durable_goods,2020-08-26 08:30:00,Durable Goods Orders (MoM)  (Jul),Durable Goods Orders (MoM),11.2,4.3,6.8999999999999995
pce_price_index,2020-08-28 08:30:00,PCE price index (MoM)  (Jul),PCE price index (MoM),0.3,0.4,-0.10000000000000003
real_pce,2020-08-28 08:30:00,Real Personal Consumption (MoM)  (Jul),Real Personal Consumption (MoM),1.6,1.3,0.30000000000000004
ism_manufacturing,2020-09-01 10:00:00,ISM Manufacturing PMI  (Aug),ISM Manufacturing PMI,56.0,54.5,1.5
ism_services,2020-09-03 10:00:00,ISM Non-Manufacturing PMI  (Aug),ISM Non-Manufacturing PMI,56.9,57.0,-0.10000000000000142
nonfarm_payrolls,2020-09-04 08:30:00,Nonfarm Payrolls  (Aug),Nonfarm Payrolls,1371000.0,1400000.0,-29000.0
unemployment_rate,2020-09-04 08:30:00,Unemployment Rate  (Aug),Unemployment Rate,8.4,9.8,-1.4000000000000004
ppi,2020-09-10 08:30:00,PPI (MoM)  (Aug),PPI (MoM),0.3,0.2,0.09999999999999998
cpi,2020-09-11 08:30:00,CPI (YoY)  (Aug),CPI (YoY),1.3,1.2,0.10000000000000009
industrial_production,2020-09-15 09:15:00,Industrial Production (MoM)  (Aug),Industrial Production (MoM),0.4,1.0,-0.6
retail_sales,2020-09-16 08:30:00,Retail Sales (MoM)  (Aug),Retail Sales (MoM),0.6,1.0,-0.4
building_permits,2020-09-17 08:30:00,Building Permits  (Aug),Building Permits,1470000.0,1520000.0,-50000.0
housing_starts,2020-09-17 08:30:00,Housing Starts  (Aug),Housing Starts,1416000.0,1478000.0,-62000.0
existing_home_sales,2020-09-22 10:00:00,Existing Home Sales  (Aug),Existing Home Sales,6000000.0,6000000.0,0.0
new_home_sales,2020-09-24 10:00:00,New Home Sales  (Aug),New Home Sales,1011000.0,895000.0,116000.0
durable_goods,2020-09-25 08:30:00,Durable Goods Orders (MoM)  (Aug),Durable Goods Orders (MoM),0.4,1.5,-1.1
pce_price_index,2020-10-01 08:30:00,PCE price index (MoM)  (Aug),PCE price index (MoM),0.3,0.3,0.0
real_pce,2020-10-01 08:30:00,Real Personal Consumption (MoM)  (Aug),Real Personal Consumption (MoM),0.7,0.5,0.19999999999999996
ism_manufacturing,2020-10-01 10:00:00,ISM Manufacturing PMI  (Sep),ISM Manufacturing PMI,55.4,56.4,-1.0
nonfarm_payrolls,2020-10-02 08:30:00,Nonfarm Payrolls  (Sep),Nonfarm Payrolls,661000.0,850000.0,-189000.0
unemployment_rate,2020-10-02 08:30:00,Unemployment Rate  (Sep),Unemployment Rate,7.9,8.2,-0.29999999999999893
ism_services,2020-10-05 10:00:00,ISM Non-Manufacturing PMI  (Sep),ISM Non-Manufacturing PMI,57.8,56.3,1.5
cpi,2020-10-13 08:30:00,CPI (YoY)  (Sep),CPI (YoY),1.4,1.4,0.0
ppi,2020-10-14 08:30:00,PPI (MoM)  (Sep),PPI (MoM),0.4,0.2,0.2
retail_sales,2020-10-16 08:30:00,Retail Sales (MoM)  (Sep),Retail Sales (MoM),1.9,0.7,1.2
industrial_production,2020-10-16 09:15:00,Industrial Production (MoM)  (Sep),Industrial Production (MoM),-0.6,0.5,-1.1
building_permits,2020-10-20 08:30:00,Building Permits  (Sep),Building Permits,1553000.0,1520000.0,33000.0
housing_starts,2020-10-20 08:30:00,Housing Starts  (Sep),Housing Starts,1415000.0,1457000.0,-42000.0
existing_home_sales,2020-10-22 10:00:00,Existing Home Sales  (Sep),Existing Home Sales,6540000.0,6300000.0,240000.0
new_home_sales,2020-10-26 10:00:00,New Home Sales  (Sep),New Home Sales,959000.0,1025000.0,-66000.0
durable_goods,2020-10-27 08:30:00,Durable Goods Orders (MoM)  (Sep),Durable Goods Orders (MoM),1.9,0.5,1.4
real_gdp_advance,2020-10-29 08:30:00,GDP (QoQ)  (Q3),GDP (QoQ),33.1,31.0,2.1000000000000014
pce_price_index,2020-10-30 08:30:00,PCE price index (MoM)  (Sep),PCE price index (MoM),0.2,0.2,0.0
real_pce,2020-10-30 08:30:00,Real Personal Consumption (MoM)  (Sep),Real Personal Consumption (MoM),1.2,0.8,0.3999999999999999
ism_manufacturing,2020-11-02 10:00:00,ISM Manufacturing PMI  (Oct),ISM Manufacturing PMI,59.3,55.8,3.5
ism_services,2020-11-04 10:00:00,ISM Non-Manufacturing PMI  (Oct),ISM Non-Manufacturing PMI,56.6,57.5,-0.8999999999999986
nonfarm_payrolls,2020-11-06 08:30:00,Nonfarm Payrolls  (Oct),Nonfarm Payrolls,638000.0,600000.0,38000.0
unemployment_rate,2020-11-06 08:30:00,Unemployment Rate  (Oct),Unemployment Rate,6.9,7.7,-0.7999999999999998
cpi,2020-11-12 08:30:00,CPI (YoY)  (Oct),CPI (YoY),1.2,1.3,-0.10000000000000009
ppi,2020-11-13 08:30:00,PPI (MoM)  (Oct),PPI (MoM),0.3,0.2,0.09999999999999998
retail_sales,2020-11-17 08:30:00,Retail Sales (MoM)  (Oct),Retail Sales (MoM),0.3,0.5,-0.2
industrial_production,2020-11-17 09:15:00,Industrial Production (MoM)  (Oct),Industrial Production (MoM),1.1,1.0,0.10000000000000009
building_permits,2020-11-18 08:30:00,Building Permits  (Oct),Building Permits,1545000.0,1560000.0,-15000.0
housing_starts,2020-11-18 08:30:00,Housing Starts  (Oct),Housing Starts,1530000.0,1460000.0,70000.0
existing_home_sales,2020-11-19 10:00:00,Existing Home Sales  (Oct),Existing Home Sales,6850000.0,6450000.0,400000.0
new_home_sales,2020-11-25 10:00:00,New Home Sales  (Oct),New Home Sales,999000.0,970000.0,29000.0
pce_price_index,2020-11-25 10:00:00,PCE price index (MoM)  (Oct),PCE price index (MoM),0.0,0.0,0.0
real_pce,2020-11-25 10:00:00,Real Personal Consumption (MoM)  (Oct),Real Personal Consumption (MoM),0.5,0.3,0.2
ism_manufacturing,2020-12-01 10:00:00,ISM Manufacturing PMI  (Nov),ISM Manufacturing PMI,57.5,58.0,-0.5
ism_services,2020-12-03 10:00:00,ISM Non-Manufacturing PMI  (Nov),ISM Non-Manufacturing PMI,55.9,56.0,-0.10000000000000142
nonfarm_payrolls,2020-12-04 08:30:00,Nonfarm Payrolls  (Nov),Nonfarm Payrolls,245000.0,469000.0,-224000.0
unemployment_rate,2020-12-04 08:30:00,Unemployment Rate  (Nov),Unemployment Rate,6.7,6.8,-0.09999999999999964
cpi,2020-12-10 08:30:00,CPI (YoY)  (Nov),CPI (YoY),1.2,1.1,0.09999999999999987
ppi,2020-12-11 08:30:00,PPI (MoM)  (Nov),PPI (MoM),0.1,0.2,-0.1
industrial_production,2020-12-15 09:15:00,Industrial Production (MoM)  (Nov),Industrial Production (MoM),0.4,0.3,0.10000000000000003
retail_sales,2020-12-16 08:30:00,Retail Sales (MoM)  (Nov),Retail Sales (MoM),-1.1,-0.3,-0.8
building_permits,2020-12-17 08:30:00,Building Permits  (Nov),Building Permits,1639000.0,1550000.0,89000.0
housing_starts,2020-12-17 08:30:00,Housing Starts  (Nov),Housing Starts,1547000.0,1530000.0,17000.0
existing_home_sales,2020-12-22 10:00:00,Existing Home Sales  (Nov),Existing Home Sales,6690000.0,6700000.0,-10000.0
durable_goods,2020-12-23 08:30:00,Durable Goods Orders (MoM)  (Nov),Durable Goods Orders (MoM),0.9,0.6,0.30000000000000004
pce_price_index,2020-12-23 08:30:00,PCE price index (MoM)  (Nov),PCE price index (MoM),0.0,0.1,-0.1
real_pce,2020-12-23 08:30:00,Real Personal Consumption (MoM)  (Nov),Real Personal Consumption (MoM),-0.4,-0.3,-0.10000000000000003
new_home_sales,2020-12-23 10:00:00,New Home Sales  (Nov),New Home Sales,841000.0,995000.0,-154000.0
ism_manufacturing,2021-01-05 10:00:00,ISM Manufacturing PMI  (Dec),ISM Manufacturing PMI,60.7,56.6,4.100000000000001
ism_services,2021-01-07 10:00:00,ISM Non-Manufacturing PMI  (Dec),ISM Non-Manufacturing PMI,57.2,54.6,2.6000000000000014
nonfarm_payrolls,2021-01-08 08:30:00,Nonfarm Payrolls  (Dec),Nonfarm Payrolls,-140000.0,71000.0,-211000.0
unemployment_rate,2021-01-08 08:30:00,Unemployment Rate  (Dec),Unemployment Rate,6.7,6.8,-0.09999999999999964
cpi,2021-01-13 08:30:00,CPI (YoY)  (Dec),CPI (YoY),1.4,1.3,0.09999999999999987
ppi,2021-01-15 08:30:00,PPI (MoM)  (Dec),PPI (MoM),0.3,0.4,-0.10000000000000003
retail_sales,2021-01-15 08:30:00,Retail Sales (MoM)  (Dec),Retail Sales (MoM),-0.7,-0.2,-0.49999999999999994
industrial_production,2021-01-15 09:15:00,Industrial Production (MoM)  (Dec),Industrial Production (MoM),1.6,0.5,1.1
building_permits,2021-01-21 08:30:00,Building Permits  (Dec),Building Permits,1709000.0,1604000.0,105000.0
housing_starts,2021-01-21 08:30:00,Housing Starts  (Dec),Housing Starts,1669000.0,1560000.0,109000.0
existing_home_sales,2021-01-22 10:00:00,Existing Home Sales  (Dec),Existing Home Sales,6760000.0,6550000.0,210000.0
durable_goods,2021-01-27 08:30:00,Durable Goods Orders (MoM)  (Dec),Durable Goods Orders (MoM),0.2,0.9,-0.7
real_gdp_advance,2021-01-28 08:30:00,GDP (QoQ)  (Q4),GDP (QoQ),4.0,4.0,0.0
new_home_sales,2021-01-28 10:00:00,New Home Sales  (Dec),New Home Sales,842000.0,865000.0,-23000.0
pce_price_index,2021-01-29 08:30:00,PCE price index (MoM)  (Dec),PCE price index (MoM),0.4,0.3,0.10000000000000003
real_pce,2021-01-29 08:30:00,Real Personal Consumption (MoM)  (Dec),Real Personal Consumption (MoM),-0.6,-0.6,0.0
ism_manufacturing,2021-02-01 10:00:00,ISM Manufacturing PMI  (Jan),ISM Manufacturing PMI,58.7,60.0,-1.2999999999999972
ism_services,2021-02-03 10:00:00,ISM Non-Manufacturing PMI  (Jan),ISM Non-Manufacturing PMI,58.7,56.8,1.9000000000000057
nonfarm_payrolls,2021-02-05 08:30:00,Nonfarm Payrolls  (Jan),Nonfarm Payrolls,49000.0,50000.0,-1000.0
unemployment_rate,2021-02-05 08:30:00,Unemployment Rate  (Jan),Unemployment Rate,6.3,6.7,-0.40000000000000036
cpi,2021-02-10 08:30:00,CPI (YoY)  (Jan),CPI (YoY),1.4,1.5,-0.10000000000000009
ppi,2021-02-17 08:30:00,PPI (MoM)  (Jan),PPI (MoM),1.3,0.4,0.9
retail_sales,2021-02-17 08:30:00,Retail Sales (MoM)  (Jan),Retail Sales (MoM),5.3,1.1,4.199999999999999
industrial_production,2021-02-17 09:15:00,Industrial Production (MoM)  (Jan),Industrial Production (MoM),0.9,0.5,0.4
building_permits,2021-02-18 08:30:00,Building Permits  (Jan),Building Permits,1881000.0,1678000.0,203000.0
